adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,mois_sortie,annee_sortie,titre_normalise,nom_du_realisateur
False,/nE49wBYzM91soU7cnqypOBalxgX.jpg,,0.0,Comedy,,1126024.0,,en,The Addams Family,"When Wednesday brings home a ""normal"" boy, tensions rise in the Addams household. Now Gomez must reconcile with his beloved wife Morticia and keep both families from falling apart.",0.6,/A1w7EzpH5x0UKp2qaocn30rXTfD.jpg,Thornton Academy Players,United States of America,2017-04-07,0.0,150.0,,Released,"Define ""normal.""",The Addams Family,False,0.0,0.0,4.0,2017.0,theaddamsfamily,['David Hanright']
False,/9e6wp707XMouPG939o2fHunXXJR.jpg,The Addams Family (Animated) Collection,0.0,"Animation, Adventure, Comedy, Family, Fantasy, Horror",https://mgm.com/movies/the-addams-family-2,639721.0,tt11125620,en,The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,49.352,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg,"Metro-Goldwyn-Mayer, Bron Studios, BermanBraun, Cinesite Animation, Nitrogen Studios Canada","Canada, United States of America",2021-10-01,119815153.0,93.0,"English, Latin, Español, Український",Released,Unhappy to see you again.,The Addams Family 2,False,7.0,1187.0,10.0,2021.0,theaddamsfamily2,"['Conrad Vernon', 'Greg Tiernan']"
False,/yTP9tSiTkDArtmR4SLh22ulvfd1.jpg,,0.0,"Thriller, Romance",,274504.0,tt1735907,en,The Adderall Diaries,"Writer and Adderall enthusiast Stephen Elliott reaches a low point when his estranged father resurfaces, claiming that Stephen has fabricated much of the dark childhood that that fuels his writing. Adrift in the precarious gray area of memory, Stephen is led by three sources of inspiration: a new romance, the best friend who shares his history, and a murder trial that reminds him more than a little of his own story. Based on the memoir of the same name.",18.163,/tK0g8O8Lb45VGT4aqLGQx0lpUBv.jpg,"Rabbit Bandini Productions, Windowseat Films",United States of America,2016-04-15,13191.0,87.0,English,Released,The truth is a motherf_cker.,The Adderall Diaries,False,5.4,195.0,4.0,2016.0,theadderalldiaries,['Pamela Romanowsky']
False,/yPAYpLofITQ9pST80ZNBGIE2pfN.jpg,,50200000.0,"Science Fiction, Thriller, Romance",http://www.theadjustmentbureau.com/,38050.0,tt1385826,en,The Adjustment Bureau,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",26.049,/A4wKf04g4DCVAWC67uPGozIJPGw.jpg,"Universal Pictures, MRC, Gambit Pictures",United States of America,2011-03-03,127900000.0,106.0,English,Released,Fight for your fate.,The Adjustment Bureau,False,6.742,4249.0,3.0,2011.0,theadjustmentbureau,['George Nolfi']
False,/9akpQrhpCK2M4Km3O7kjaWOBXXZ.jpg,,0.0,"Action, Drama, Crime, Adventure",,452551.0,tt5866930,cn,The Adventurers,"The world's top thieves join forces to pull off the heist of a lifetime. But when they find themselves pursued across Europe by a legendary French detective, they'll have to take their game to the next level.",11.964,/iVKVucELauvZGsNUd37LgSusQWb.jpg,"Infinitus Entertainment, Gravity Pictures, Milk & Honey Pictures, Mannix Pictures, China Media Capital, China Film Group Corporation, Alibaba Pictures Group","China, Czech Republic, Hong Kong",2017-08-11,216556.0,108.0,"English, Français, 普通话, Pусский",Released,,The Adventurers,False,6.0,160.0,8.0,2017.0,theadventurers,['Stephen Fung']
False,/w89trVfLmEdBxv7rxWKy5HyckXR.jpg,,25000000.0,"Romance, Fantasy, Drama",http://theageofadalinemovie.com,293863.0,tt1655441,en,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",67.442,/MbILysGhjAbnZi1Okae9wYqLMx.jpg,"Lakeshore Entertainment, Sidney Kimmel Entertainment, Lionsgate",United States of America,2015-04-16,65663276.0,112.0,English,Released,Love is timeless.,The Age of Adaline,False,7.5,6181.0,4.0,2015.0,theageofadaline,['Lee Toland Krieger']
False,/uKlthx8XEOOePA6wDi8QecwW33U.jpg,The Amazing Spider-Man Collection,215000000.0,"Action, Adventure, Fantasy",https://www.sonypictures.com/movies/theamazingspiderman,1930.0,tt0948470,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",96.159,/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,"Marvel Entertainment, Laura Ziskin Productions, Columbia Pictures, Matt Tolmach Productions, Arad Productions",United States of America,2012-06-23,757930663.0,136.0,English,Released,The untold story begins.,The Amazing Spider-Man,False,6.694,16523.0,6.0,2012.0,theamazingspiderman,['Marc Webb']
False,/hDvqcbZhq9ux0euxYxCP9N6m1Rh.jpg,The Amazing Spider-Man Collection,200000000.0,"Action, Adventure, Fantasy",https://www.sonypictures.com/movies/theamazingspiderman2,102382.0,tt1872181,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",97.65,/dGjoPttcbKR5VWg1jQuNFB247KL.jpg,"Marvel Entertainment, Columbia Pictures, Matt Tolmach Productions, Arad Productions",United States of America,2014-04-16,708962323.0,141.0,English,Released,No more secrets.,The Amazing Spider-Man 2,False,6.503,12498.0,4.0,2014.0,theamazingspiderman2,['Marc Webb']
False,/tjdjDn10yDK5R7b6HdwtTASqwmE.jpg,,20000000.0,"Crime, Drama, Thriller",https://www.focusfeatures.com/the_american,27579.0,tt1440728,en,The American,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",22.996,/5OEOsRaBsSxD0qBtAhus0iKDzr.jpg,"Twins Financing, This Is That, Focus Features, Greenlit Rights, Smoke House Pictures","United Kingdom, United States of America",2010-08-31,67876281.0,104.0,"English, Italiano",Released,,The American,False,5.936,1251.0,8.0,2010.0,theamerican,['Anton Corbijn']
False,,,0.0,Drama,,521975.0,tt8358822,en,The American,The life story of American Leonard Bernstein who began conducting for the New York Philharmonic at the age of 25.,0.626,,,United States of America,,0.0,0.0,,Canceled,,The American,False,0.0,0.0,,,theamerican,
False,/hrPM6KM36D0NhcEGL9t76tHG2XP.jpg,,12000000.0,"Action, Drama, History, Thriller, War",,468362.0,tt5968274,en,The Angel,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",13.572,/d5vBixJD1coOvHvr8N2pbyffxFU.jpg,"Adama Pictures, Sumatra Films, Shamai, T.T.V Productions","United States of America, Bulgaria, United Kingdom, Israel, Morocco",2018-05-15,0.0,114.0,"العربية, עִבְרִית, English",Released,,The Angel,False,6.662,274.0,5.0,2018.0,theangel,['Ariel Vromen']
False,,,0.0,"Action, Comedy",,1055530.0,,ta,The Angel,A Clash between a Gangster and A Police happens in Chennai.,1.5,/qVFVBfVuLLiCqkvioOtJaQadVJl.jpg,,,2010-07-14,0.0,13.0,தமிழ்,Released,,The Angel,False,0.0,0.0,7.0,2010.0,theangel,['Alphonse Puthren']
False,/oVxA5m5zg6QFKlSWy3VXjQJE5zU.jpg,,0.0,"Drama, Comedy",,152790.0,tt1294970,en,The Angriest Man in Brooklyn,"After learning that a brain aneurysm will kill him in about 90 minutes, a perpetually unhappy man struggles to come to terms with his fate and make amends with everyone he has ever hurt.",19.705,/v0tiYRNhMYbefWlgWFmbhXiOwjr.jpg,"AMIB Productions, Cargo Entertainment, Landscape Entertainment, MICA Entertainment, Prominent Media Group, Vedette Finance",United States of America,2014-05-23,0.0,84.0,English,Released,Everyone has a bad day. Henry has one every day.,The Angriest Man in Brooklyn,False,5.682,460.0,5.0,2014.0,theangriestmaninbrooklyn,['Phil Alden Robinson']
False,/o4mhrLxv6I70kvYA42qANGUF7ya.jpg,The Angry Birds Collection,73000000.0,"Animation, Adventure, Comedy, Family",https://www.sonypictures.com/movies/theangrybirdsmovie,153518.0,tt1985949,en,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",43.704,/nsaaZryqabtrdKwXcNud2Bm39mu.jpg,"Columbia Pictures, Rovio Entertainment, Rovio Animation","Finland, United States of America",2016-05-11,349779543.0,97.0,English,Released,Why so angry?,The Angry Birds Movie,False,6.212,3424.0,5.0,2016.0,theangrybirdsmovie,"['Fergal Reilly', 'Clay Kaytis']"
False,/kUfcfqHRuvuc1mVO3IESoR61c9w.jpg,The Angry Birds Collection,65000000.0,"Animation, Comedy, Adventure, Family",https://www.sonypictures.com/movies/theangrybirdsmovie2,454640.0,tt6095472,en,The Angry Birds Movie 2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",43.112,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg,"Rovio Animation, Columbia Pictures, Sony Pictures Animation, Rovio Entertainment","Finland, United States of America",2019-08-02,147792047.0,97.0,English,Released,Frenemies Unite,The Angry Birds Movie 2,False,7.106,1538.0,8.0,2019.0,theangrybirdsmovie2,['Thurop Van Orman']
False,,,1500.0,Horror,,846311.0,tt14571496,en,The Apparition,"A grieving young woman must overcome her personal demons as she is stalked by a tall, eerie entity.",1.4,/yRSnrivg3LpgCy4ocrNNRpizNIO.jpg,,,2021-06-20,0.0,16.0,,Released,,The Apparition,False,0.0,0.0,6.0,2021.0,theapparition,['Trevor Hagen']
False,/BsOXJjGzWsc2rqkqDPy0WMnSBf.jpg,,17000000.0,"Horror, Thriller",http://theapparition.warnerbros.com,79694.0,tt1433822,en,The Apparition,"Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",20.726,/jO45nIEQMWHE0I68aGls3mRJR8M.jpg,"Dark Castle Entertainment, StudioCanal, Warner Bros. Pictures, Studio Babelsberg","Germany, United States of America",2012-08-23,9627492.0,82.0,English,Released,"Once you believe, you die.",The Apparition,False,4.4,385.0,8.0,2012.0,theapparition,['Todd Lincoln']
False,/9kxEuXr6FJOZNty5KKwnaitHVDk.jpg,,0.0,Action,,438455.0,tt5806646,en,The Archer,"Archer champion Lauren Pierce escapes a corrupt juvenile correctional facility with Rebecca, a fierce but alluring inmate. Together they must survive a desperate warden who is bow-hunting his prey to make sure his secret stays buried",8.642,/x59nM0V4T0fRVtorpAv2zxgjzZg.jpg,MarVista Entertainment,United States of America,2017-03-11,0.0,86.0,English,Released,,The Archer,False,5.5,73.0,3.0,2017.0,thearcher,['Valerie Weiss']
False,/aOBIon675l54MET558A3m6xj6yY.jpg,,0.0,"Drama, Romance",http://www.foxsearchlight.com/theartofgettingby/,64678.0,tt1645080,en,The Art of Getting By,"George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit.",17.095,/3ahdKyzHbYhvqJdtpsEWipEai98.jpg,"Goldcrest, Atlantic Pictures, Gigi Films",United States of America,2011-06-17,1406224.0,83.0,English,Released,The toughest lesson is love.,The Art of Getting By,False,6.561,1238.0,6.0,2011.0,theartofgettingby,['Gavin Wiesen']
False,/96sS0woEzf0zFSWjHVblOhsBfGd.jpg,,18000000.0,"Drama, Romance",https://foxmovies.com/movies/the-art-of-racing-in-the-rain,522924.0,tt1478839,en,The Art of Racing in the Rain,"A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.",39.469,/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg,"Original Film, Shifting Gears Productions, Fox 2000 Pictures, Starbucks Entertainment",United States of America,2019-08-08,33800000.0,109.0,"English, Italiano, Español",Released,Meet the dog who will show the world how to be human,The Art of Racing in the Rain,False,8.208,1351.0,8.0,2019.0,theartofracingintherain,['Simon Curtis']
False,/cUkpSTVt0iUbIVFDxvUGs747OMW.jpg,,1800000.0,"Comedy, Thriller",https://why-karate.com/,480001.0,tt7339248,en,The Art of Self-Defense,"Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity, violence and hypermasculinity and a woman fighting for her place in it.",22.106,/nH9nH0hh4nGKDENXa7C2mAoxoLp.jpg,End Cue,United States of America,2019-07-12,2400000.0,104.0,"English, Français, Deutsch, Español",Released,,The Art of Self-Defense,False,6.567,646.0,7.0,2019.0,theartofselfdefense,['Riley Stearns']
False,/vzAOHT5z3J6xL5UebQPEnjqLpxD.jpg,,0.0,"Comedy, Crime",,209247.0,tt2172985,en,The Art of the Steal,"Crunch Calhoun, a third-rate motorcycle daredevil and part-time art thief, teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch — he's keen to rewrite some chapters of his own past as well.",21.111,/4R6ojBfyO8fj3WszLE9rog5qR4W.jpg,"Darius Films, Entertainment One, Téléfilm Canada, Astral Media, OMDC, The Weinstein Company, Stage 6 Films","Canada, United States of America",2013-09-20,64065.0,90.0,English,Released,It takes a great artist to pull off the perfect con,The Art of the Steal,False,6.164,508.0,9.0,2013.0,theartofthesteal,['Jonathan Sobol']
False,/a24TgwUmerOq55PgMpYcYlXQw8v.jpg,,0.0,Documentary,,41999.0,tt1326733,en,The Art of the Steal,"A gripping tale of intrigue and mystery in the art world, this film traces the history of a collection of Post-Impressionist paintings - worth billions - which became the subject of a power struggle after the death of its owner. Dr. Albert Barnes.",1.841,/AkgwAk1t2LphI0NNE8zzHBHZHb6.jpg,,United States of America,2010-02-26,0.0,101.0,English,Released,The true story of a multi-billion dollar art heist and how they got away with it.,The Art of the Steal,False,7.0,39.0,2.0,2010.0,theartofthesteal,['Don Argott']
False,/1qV9J5uCC1hjwQHTnO99B8oAKDv.jpg,,0.0,"Drama, Horror",,57503.0,tt1067062,en,The Ascension,"As the Dark Lord finalizes his plan to dominate our world, intrepid reporter Carl Kolchinski investigates",2.622,/yK6TDxQ52Gddwt5DbOU6AEzwSSi.jpg,,,2011-11-30,0.0,93.0,English,Released,,The Ascension,False,8.0,1.0,11.0,2011.0,theascension,['Robert Stock']
False,/irt864W6U11ziNhfBRo7oG0dsPZ.jpg,,0.0,"Horror, Thriller",,632309.0,tt9612982,en,The Assent,"After a series of disturbing supernatural events in his home, Joel a young single father, comes to suspect that his young son may be possessed. Soon Joel receives a visit from Father Lambert, a controversial exorcist in town whose last patient died during his treatment. As increasing chilling occurrences begin to unfold, the priest informs a resistant Joel that unless he can successfully perform an exorcism, the devil will soon take full control of his boy.",12.196,/bHVy3bKsfi8AbVwzelliNBt3SUG.jpg,Boom Done Productions,United States of America,2020-01-09,0.0,89.0,"English, Español",Released,It feeds on the darkness within.,The Assent,False,5.9,225.0,1.0,2020.0,theassent,['Pearry Reginald Teo']
False,,,50.0,,https://www.youtube.com/watch?v=e6gQ8HUwlwA&t=67s&ab_channel=GeneralKenobi,931170.0,,en,The Assignment,"School student James recieves one of the most important assignments of his schooling career - a report on a dead relative. However, once he begins researching his Great-Grandmother, he discovers secrets that will change the course of his life.",1.112,/ceq8V4qjZGE5KTMrbnuilmJFznk.jpg,,,2021-09-11,0.0,4.0,,Released,The Assignment,The Assignment,False,0.0,0.0,9.0,2021.0,theassignment,['Ben Maguire']
False,,,100.0,,https://www.youtube.com/watch?v=e6gQ8HUwlwA&ab_channel=GeneralKenobi,931108.0,,en,The Assignment,"School student James recieves one of the most important assignments of his schooling career - a report on a dead relative. However, once he begins researching his Great-Grandmother, he discovers secrets that will change the course of his life.",0.6,,,,2021-09-11,0.0,4.0,,Released,The Assignment,The Assignment,False,0.0,0.0,9.0,2021.0,theassignment,['Ben Maguire']
False,,,0.0,"Comedy, Action",https://youtu.be/ZwAbWm0Quyo,938714.0,,en,The Assignment,"Two FBI agents are given the assignment of taking out the most dangerous man in America, but how will they do it?",1.702,/ycUlgIxAatM0TBi9jqSDnNSq9ge.jpg,Providence High Arts,United States of America,2020-12-13,0.0,5.0,English,Released,F.B.I. Federal Bureau of Idiots,The Assignment,False,0.0,0.0,12.0,2020.0,theassignment,"['Cooper Olson', 'Ryan Santia']"
False,/j4eGK1WH9YZWoDNDM9mAsF3mhLx.jpg,,5000000.0,"Action, Crime, Thriller",,399173.0,tt5034474,en,The Assignment,"Ace assassin Frank Kitchen is double crossed by gangsters and falls into the hands of rogue surgeon known as The Doctor who turns him into a woman. The hitman, now a hitwoman, sets out for revenge, aided by a nurse named Johnnie who also has secrets.",38.119,/egFJGvUy7G5trYjY2ufrSSNTtLJ.jpg,SBS Productions,"Canada, France, United States of America",2016-06-08,388789.0,95.0,English,Released,A revenger's tale.,The Assignment,False,5.4,472.0,6.0,2016.0,theassignment,['Walter Hill']
False,,,0.0,Drama,,1079777.0,,en,The Assignment,A girl has a troublesome day at school.,0.6,,Marloe Media,,2015-06-18,0.0,3.0,,Released,,The Assignment,False,0.0,0.0,6.0,2015.0,theassignment,['Andrew Sindt']
False,,,0.0,,http://scottbrignac.com/theassignment/,364849.0,tt2231557,en,The Assignment,"Brian Crane is a boring kid who is failing his literature class, but due to an eccentric teacher he is pushed to overcome his awkwardness and live a better story. He is given three assignments that push him beyond his normal boundaries. In the midst of the assignments, he also has to contend with a zealous bully that wants to sabotage his success.",1.4,,,,2011-11-10,0.0,26.0,,Released,Live a Better Story,The Assignment,False,0.0,0.0,11.0,2011.0,theassignment,['Scott Brignac']
False,,,0.0,"Family, Drama",,352493.0,tt1239216,en,The Assignment,"After acceptance to a prestigious music school, Eliza's world is rocked when she discovers a shocking mystery about her family.",5.243,/eZWVTNfAHeitKGGjmpAH1SJEmOM.jpg,,United States of America,2010-06-15,0.0,0.0,,Released,Today is tomorrow's history,The Assignment,False,6.5,4.0,6.0,2010.0,theassignment,['Timothy J. Nelson']
False,/fIRPoIFQsAlv78P6l178cRHWFcT.jpg,,0.0,Thriller,,954919.0,tt14521830,en,The Assistant,"RayShawn ""Shawn"" Sanders is released from prison after serving his bid for his crimes; however, after being hired by Jonathan McAllister, Shawn realizes that life behind bars may have been a lot easier than what he has to face as the assistant to one of the biggest media moguls in the country. After battling for his life in prison, Shawn is now in a war against greed, ambition, corruption, deceit, and lust - and that could ultimately cost him everything.",4.084,/ddzgzzXUxEmCIqovWkMM9VAMaEO.jpg,,United States of America,2021-10-10,0.0,0.0,English,Released,,The Assistant,False,6.0,2.0,10.0,2021.0,theassistant,['Karlton T. Clay']
False,,,0.0,,,767412.0,tt12838350,en,The Assistant,"A thriller about a man starting a new life with new connections, but his digital assistant refuses to disconnect",1.4,/XYawHfle39WKsbCQhgeG7CTID0.jpg,Jante Productions,United States of America,2020-11-21,0.0,84.0,,Released,,The Assistant,False,6.0,1.0,11.0,2020.0,theassistant,"['Kevon Burns', 'Alex Jante']"
False,/vxlJveSEcEtmkcruQa3wB01ucnm.jpg,,0.0,Drama,https://bleeckerstreetmedia.com/the-assistant,627463.0,tt9000224,en,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",27.601,/zJpJkVgezsR7dp6KQwyxtGIAOZv.jpg,"Forensic Films, Symbolic Exchange, Bellmer Pictures",United States of America,2020-01-31,1338881.0,88.0,"普通话, English",Released,,The Assistant,False,6.305,407.0,1.0,2020.0,theassistant,['Kitty Green']
False,,,0.0,,,1122727.0,,en,The A-Team,"A group of friends reminisce about their Ghanaian high school’s exchange trip to Jackson, Mississippi a decade earlier. The more they remember, the uncannier it becomes.",0.6,/5thNW4vMnbk5tXFW4FwIPZHniL9.jpg,,,2021-03-31,0.0,17.0,,Released,,The A-Team,False,0.0,0.0,3.0,2021.0,theateam,['Nnenna Onuoha']
False,/puAUfSiVrQO2DPKOobHFjqVcXPt.jpg,,110000000.0,"Thriller, Action, Adventure, Comedy, Crime",https://www.20thcenturystudios.com/movies/the-a-team,34544.0,tt0429493,en,The A-Team,"A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck help out various people they encounter.",37.146,/k3mKy2zYfzqGg9o5JeDyzSEPPHO.jpg,"Phoenix Film Partners, Dune Entertainment, Stephen J. Cannell Productions, Top Cow Productions, Scott Free Productions, Big Screen Productions, 20th Century Fox, Ingenious Media",United States of America,2010-06-09,177238796.0,117.0,"Deutsch, English, Español, Français, Kiswahili",Released,There Is No Plan B,The A-Team,False,6.4,4358.0,6.0,2010.0,theateam,['Joe Carnahan']
False,/fru1PPGKkkc5RX727tFOKcgoNuq.jpg,,0.0,Horror,,299551.0,tt3280916,en,The Atticus Institute,"In the early 1970s, Dr. Henry West creates an institute to find people with supernatural abilities. When Judith Winstead comes to the facility, she exhibits amazing abilities that the military wants to turn into a weapon.",22.527,/43dvapnp9DvDvc8JbLCdq63h3zq.jpg,"Poznan Film Group, The Safran Company",United States of America,2015-01-20,0.0,92.0,English,Released,The only case of possession confirmed by the U.S. Government.,The Atticus Institute,False,5.727,297.0,1.0,2015.0,theatticusinstitute,['Chris Sparling']
False,/7GEi50BH2gjWuhoAx55Mmb0f7Vj.jpg,,0.0,"Horror, Mystery",,397243.0,tt3289956,en,The Autopsy of Jane Doe,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",38.823,/6K0wjP8kPCiPYy9PtXBGuypyt5I.jpg,"IM Global, Impostor Pictures, 42","United Kingdom, United States of America",2016-12-21,6170043.0,86.0,English,Released,Every body has a secret.,The Autopsy of Jane Doe,False,6.756,3889.0,12.0,2016.0,theautopsyofjanedoe,['André Øvredal']
False,/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,The Avengers Collection,220000000.0,"Science Fiction, Action, Adventure",https://www.marvel.com/movies/the-avengers,24428.0,tt0848228,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",118.076,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,Marvel Studios,United States of America,2012-04-25,1518815515.0,143.0,"English, हिन्दी, Pусский",Released,Some assembly required.,The Avengers,False,7.712,29443.0,4.0,2012.0,theavengers,['Joss Whedon']
False,/pwXWrg4EKbHoe2AnFuwuBX9G2Gz.jpg,,0.0,Comedy,,98066.0,tt0835418,en,The Babymakers,"After he flunks a fertility test, a man realizes that the only way he can get his wife pregnant is by robbing a sperm bank to take back the last of the deposits he made there years earlier.",20.954,/hiJYF8wPkXVtWrMXni0YlUMJQJw.jpg,"Blumhouse Productions, Automatik Entertainment, Duck Attack Films",United States of America,2012-08-03,0.0,98.0,English,Released,She's fired up. He's firing blanks.,The Babymakers,False,5.1,127.0,8.0,2012.0,thebabymakers,['Jay Chandrasekhar']
False,,,100.0,"Documentary, Comedy",,686464.0,,en,The Babysitter,"When Melody was a young child, 20+ years away from coming out as transgender, she developed an obsession with movies. One of her biggest hobbies was acting out her favorite VHS tapes, FBI warnings and trailers included, in front of her parents' camcorder. Mom and dad realized this was an easy way to keep their child busy. Thus, the camera became a sort of babysitter, resulting in dozens of tapes featuring Melody performing in front of the (usually stationary) camera.",0.603,,,United States of America,2020-03-25,0.0,25.0,English,Released,,The Babysitter,False,0.0,0.0,3.0,2020.0,thebabysitter,['Melody Danielle Rice']
False,,,0.0,Horror,,766394.0,tt11948650,en,The Babysitter,"Doing homework, texting boys, fighting for your life. For a babysitter, it's all in a day's work.",0.6,/xokRGLAg8zZpyfYOB48Ku2f1tic.jpg,Lost Ball Pictures,United Kingdom,2020-02-29,0.0,15.0,English,Released,THERE'S SOMETHING IN YOUR HOUSE TONIGHT...,The Babysitter,False,0.0,0.0,2.0,2020.0,thebabysitter,['David Hume']
False,/wNW576H4HtGy3kQHDeI4x8uHEZ3.jpg,The Babysitter Collection,0.0,"Comedy, Horror",,419479.0,tt4225622,en,The Babysitter,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",30.002,/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg,"Wonderland Sound and Vision, Boies/Schiller Film Group",United States of America,2017-10-13,0.0,85.0,English,Released,Dream girls can be a nightmare.,The Babysitter,False,6.124,3370.0,10.0,2017.0,thebabysitter,['McG']
False,,,0.0,Drama,,1169949.0,tt7520372,en,The Babysitter,Six-year-old Lulu's imagination takes flight when she conflates evidence of her Dad's infidelity with a dark fairy tale.,1.4,,,United States of America,2017-08-01,0.0,10.0,,Released,,The Babysitter,False,0.0,0.0,8.0,2017.0,thebabysitter,['Molly Gandour']
False,,,0.0,"Horror, Thriller",,584545.0,tt5539994,en,The Babysitter,"After a breakdown leaves Katie expelled from her dream school, she is left struggling to pick up the pieces - And when an opportunity to babysit for a wealthy family on the outskirts of town presents itself, Katie sees it as the perfect way to prove how much she's moved on from the unfortunate incident. However, things begin to unravel as the night progresses, leaving Katie once again struggling to keep it together as she tries to make sense of the terrors she encounters.",0.871,/5F2SH3nAalZBaLvlXuoHtLv3uA4.jpg,,United States of America,2017-06-08,0.0,31.0,,Released,,The Babysitter,False,0.0,0.0,6.0,2017.0,thebabysitter,['Greg Klepper']
False,,,0.0,Horror,,518762.0,tt5524508,en,The Babysitter,"Nathalie, an 18 years old babysitter from Montréal (in Canada), goes alone in the Ontarian countryside to look after a little girl. The clerk at the local video-club secretly gives them a mysterious tape. It's when they finally come home to play the tape that a horrific and frightful night begins for The Babysitter.",1.4,/mxMG01Q1rLzuR5dDtGeSSoIXuxv.jpg,,,2016-06-08,0.0,18.0,English,Released,,The Babysitter,False,0.0,0.0,6.0,2016.0,thebabysitter,['Frédéric Chalté']
False,,,0.0,Horror,,1062635.0,tt13248810,en,The Babysitter,none provided,0.6,,,,,0.0,18.0,,Released,,The Babysitter,False,10.0,1.0,,,thebabysitter,['Raul Colon III']
